id,name,name_short,start_date,end_date,private,title_ids,title_names
34014,ESEA Summer Cash Cup 1 North America,ESEA Summer Cash Cup,,,False,['1'],['Counter Strike: Global Offensive']
34015,ESNL Champions Season 7,ESNL Champions Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34016,Axe Fresh Cup,Axe Fresh Cup,,,False,['2'],['Defense of the Ancients 2']
34018,OMEGA League: Americas Divine Division,OMEGA League: Americas,,,False,['2'],['Defense of the Ancients 2']
34019,ESL One Thailand 2020: Asia,ESL One Thailand 202,,,False,['2'],['Defense of the Ancients 2']
34020,OMEGA League: Americas Ancient Division,OMEGA League: Americ,,,False,['2'],['Defense of the Ancients 2']
34021,CLUTCH Season 3,CLUTCH Season 3,,,False,['1'],['Counter Strike: Global Offensive']
34022,ESEA MDL Season 34 North America Relegation,ESEA MDL Season 34 N,,,False,['1'],['Counter Strike: Global Offensive']
34026,ESEA MDL Season 34 Australia Relegation,ESEA MDL Season 34 A,,,False,['1'],['Counter Strike: Global Offensive']
34028,Fight Night Season 2,Fight Night 2,,,False,['1'],['Counter Strike: Global Offensive']
34033,ESL One Cologne 2020 Oceania,ESL One Cologne 2020,,,False,['1'],['Counter Strike: Global Offensive']
34034,ESL One Cologne 2020 Asia,ESL One Cologne 2020,,,False,['1'],['Counter Strike: Global Offensive']
34037,ESEA Summer Cash Cup 2 Europe,ESEA Summer Cash Cup,,,False,['1'],['Counter Strike: Global Offensive']
34038,ESEA Summer Cash Cup 2 North America,ESEA Summer Cash Cup,,,False,['1'],['Counter Strike: Global Offensive']
34039,SIGUL Autumn Cup,SIGUL Autumn,,,False,['1'],['Counter Strike: Global Offensive']
34048,Esportsmaker Invitational 2020,Esportsmaker Invitat,,,False,['1'],['Counter Strike: Global Offensive']
34050,Alaman #StayHome 2,Alaman #StayHome 2,,,False,['2'],['Defense of the Ancients 2']
34055,Perfect World Oceania League Fall 2020 Qualifier 1,Perfect World Oceani,,,False,['1'],['Counter Strike: Global Offensive']
34058,ESL Pro League Season 12 Europe,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34061,ESL Pro League Season 12 North America,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34062,Vie gg Legend Series,Vie gg Legend Series,,,False,['1'],['Counter Strike: Global Offensive']
34063,ESEA MDL Season 35 North America,ESEA MDL Season 35 N,,,False,['1'],['Counter Strike: Global Offensive']
34064,Liga DELL #8 - AUG/20,Liga DELL #8 - AUG/2,,,False,['1'],['Counter Strike: Global Offensive']
34065,WDNMD Asia Invitational 2020,WDNMD Asia Invitatio,,,False,['1'],['Counter Strike: Global Offensive']
34066,ESEA MDL Season 35 Australia,ESEA MDL Season 35 A,,,False,['1'],['Counter Strike: Global Offensive']
34067,Perfect World Oceania League Fall 2020,Perfect World Oceani,,,False,['1'],['Counter Strike: Global Offensive']
34069,ESEA MDL Season 35 Europe,ESEA MDL Season 35 E,,,False,['1'],['Counter Strike: Global Offensive']
34070,Vie.gg Legend Series,Vie.gg Legend Series,,,False,['1'],['Counter Strike: Global Offensive']
34073,ESL Premiership 2020 Autumn,ESL Premiership 2020,,,False,['2'],['Defense of the Ancients 2']
34074,A1 Gaming League,A1Gaming,,,False,"['9', '1']","['FIFA20', 'Counter Strike: Global Offensive']"
34076,FunSpark ULTI 2020 Asia Qualifier,FunSpark ULTI 2020 A,,,False,['1'],['Counter Strike: Global Offensive']
34079,BTS Pro Series Season 3: Americas,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
34082,One Tap League 2020 Cup 4,One Tap League 2020 ,,,False,['1'],['Counter Strike: Global Offensive']
34084,Click N Play 2020,Click N Play 2020,,,False,['1'],['Counter Strike: Global Offensive']
34085,BTS Pro Series Season 3: Americas Open Qualifier,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
34086,ESEA Summer Cash Cup 3 North America,ESEA Summer Cash Cup,,,False,['1'],['Counter Strike: Global Offensive']
34087,ESL Turkey Championship Summer 2020 Finals,ESL Turkey Champions,,,False,['1'],['Counter Strike: Global Offensive']
34088,Sazka eLEAGUE Summer 2020 - Regular Season,Sazka eLEAGUE Summer,,,False,['2'],['Defense of the Ancients 2']
34089,BTS Pro Series Season 3: Europe/CIS,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
34090,BTS Pro Series Season 3: Southeast Asia,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
34092,Perfect World Asia League Fall 2020 Qualifier 1,Perfect World Asia L,,,False,['1'],['Counter Strike: Global Offensive']
34095,ENTs Hari Merdeka & Hari Malaysia 2020,ENTs Hari Merdeka & ,,,False,['2'],['Defense of the Ancients 2']
34097,Perfect World Asia League Fall 2020 Qualifier 2,Perfect World Asia L,,,False,['1'],['Counter Strike: Global Offensive']
34099,A1 Gaming League Season 3,A1 Gaming League Sea,,,False,['1'],['Counter Strike: Global Offensive']
34100,ESEA Summer Cash Cup 3 Europe,ESEA Summer Cash Cup,,,False,['1'],['Counter Strike: Global Offensive']
34101,Tribo to Major 2020 Qualifier,Tribo to Major 2020 ,,,False,['1'],['Counter Strike: Global Offensive']
34102,Tribo To Major,Tribo,,,False,['1'],['Counter Strike: Global Offensive']
34103,Copa Compumundo Gaming 2020,Copa Compumundo Gami,,,False,['1'],['Counter Strike: Global Offensive']
34104,Mythic League FPL Cup 1,Mythic League FPL Cu,,,False,['1'],['Counter Strike: Global Offensive']
34105,China Dota2 Pro Cup Season 1: Open Qualifier,China Dota2 Pro Cup ,,,False,['2'],['Defense of the Ancients 2']
34106,Perfect World Asia League Fall 2020,Perfect World Asia L,,,False,['1'],['Counter Strike: Global Offensive']
34107,China Dota2 Pro Cup Season 1,China Dota2 Pro Cup ,,,False,['2'],['Defense of the Ancients 2']
34109,IeSF World Championship 2020 Kazakhstan Qualifier,IeSF World Champions,,,False,['2'],['Defense of the Ancients 2']
34110,Logitech G Challenge 2020,Logitech G Challenge,,,False,['1'],['Counter Strike: Global Offensive']
34111,Logitech G Challenge 2020 Brazil,Logitech G Challenge,,,False,['1'],['Counter Strike: Global Offensive']
34113,MSL x D2K -- DotA 2 Kerala League 2020: Season 2,MSL x D2K -- DotA 2 ,,,False,['2'],['Defense of the Ancients 2']
34114,ESL One Germany 2020 - Open Qualifier #1,ESL One Germany 2020,,,False,['2'],['Defense of the Ancients 2']
34115,OGA Dota PIT Season 3: Europe/CIS - Closed Qualifier,OGA Dota PIT Season ,,,False,['2'],['Defense of the Ancients 2']
34116,2020 Best Coast Inv.,2020 Best Coast Inv.,,,False,"['3', '1']","['League of Legends', 'Counter Strike: Global Offensive']"
34117,ESL Pro League Season 12 Oceania,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34118,ESL Pro League Season 12 Asia,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34119,LPL Pro 2020 Season 3,LPL Pro 2020 Season ,,,False,['2'],['Defense of the Ancients 2']
34120,Tribo to Major 2020,Tribo to Major 2020,,,False,['1'],['Counter Strike: Global Offensive']
34121,DreamHack Open Fall 2020 Open Qualifier,DreamHack Open Fall ,,,False,['1'],['Counter Strike: Global Offensive']
34122,MSL DotA 2 Kerala League 2020: Season 2,MSL DotA 2 Kerala Le,,,False,['2'],['Defense of the Ancients 2']
34123,ESL Pro League Season 12 South America,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34124,LeoVegas Open 2020,LeoVegas Open 2020,,,False,['1'],['Counter Strike: Global Offensive']
34125,OGA Dota PIT Season 3: Europe/CIS,OGA Dota PIT Season ,,,False,['2'],['Defense of the Ancients 2']
34127,PlayForBelarus,PlayForBelarus,,,False,['1'],['Counter Strike: Global Offensive']
34128,ESL Meisterschaft 2020 Season 2,ESL Meisterschaft 20,,,False,['2'],['Defense of the Ancients 2']
34129,ESL One Germany 2020 - Open Qualifier #2,ESL One Germany 2020,,,False,['2'],['Defense of the Ancients 2']
34130,DreamHack Open Fall 2020 Closed Qualifier,DreamHack Open Fall ,,,False,['1'],['Counter Strike: Global Offensive']
34133,Telkom VS Gaming Masters 2020,Telkom VS Gaming Mas,,,False,['1'],['Counter Strike: Global Offensive']
34136,LPL Pro League Season 6,LPL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34138,IeSF World Championship 2020 Sweden Qualifier,IeSF World Champions,,,False,['2'],['Defense of the Ancients 2']
34142,Bot TI 2020,Bot TI 2020,,,False,['2'],['Defense of the Ancients 2']
34143,Bot TI 2020: Preliminary Rounds,Bot TI 2020: Prelimi,,,False,['2'],['Defense of the Ancients 2']
34144,IeSF World Championship 2020 Filipino Qualifier,IeSF World Champions,,,False,['2'],['Defense of the Ancients 2']
34148,IeSF World Championship 2020 Czech Republic Qualifier,IeSF World Champions,,,False,['2'],['Defense of the Ancients 2']
34149,ESL One Germany 2020 - Closed Qualifier,ESL One Germany 2020,,,False,['2'],['Defense of the Ancients 2']
34151,DreamHack Open Fall 2020: Closed Qualifier,DreamHack Open Fall ,,,False,['1'],['Counter Strike: Global Offensive']
34152,ESL Pro League Season 12: North America,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34153,ESL Pro League Season 12: South America,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34154,ESL Pro League Season 12: Oceania,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34155,FunSpark ULTI 2020 - Asia,FunSpark ULTI 2020 -,,,False,['1'],['Counter Strike: Global Offensive']
34156,ESL Pro League Season 12: Asia,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34157,VS Gaming Masters 2020,VS Gaming Masters 20,,,False,['1'],['Counter Strike: Global Offensive']
34159,La Copa 2020,La Copa 2020,,,False,['1'],['Counter Strike: Global Offensive']
34160,Law Of Inertia League 2,Law Of Inertia,,,False,['2'],['Defense of the Ancients 2']
34162,Elisa CS:GO Finnish Championship 2020,Elisa CS:GO Finnish ,,,False,['1'],['Counter Strike: Global Offensive']
34163,Vita bona s1,Vita bona s1,,,False,['2'],['Defense of the Ancients 2']
34164,ESEA Season 35: Premier Division - Australia,ESEA Season 35: Prem,,,False,['1'],['Counter Strike: Global Offensive']
34165,ESL Pro League Season 12: Europe,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34166,Dust2.dk Liga Cup 2020,Dust2.dk Liga Cup 20,,,False,['1'],['Counter Strike: Global Offensive']
34168,NumberOne: Legend Stage 3,NumberOne: Legend St,,,False,['1'],['Counter Strike: Global Offensive']
34169,Shark Gaming CS:GO Open,Shark Gaming CS:GO O,,,False,['1'],['Counter Strike: Global Offensive']
34170,ESEA Season 35: Premier Division - Europe,ESEA Season 35: Prem,,,False,['1'],['Counter Strike: Global Offensive']
34171,IGen Masters 2020,IGen Masters 2020,,,False,['1'],['Counter Strike: Global Offensive']
34172,Esport Tour Pro Autumn 2020,Esport Tour Pro Autu,,,False,['1'],['Counter Strike: Global Offensive']
34173,ESEA Cash Cup - Europe: Summer 2020 #4,ESEA Cash Cup - Euro,,,False,['1'],['Counter Strike: Global Offensive']
34174,ESEA Cash Cup - North America: Summer 2020 #4,ESEA Cash Cup - Nort,,,False,['1'],['Counter Strike: Global Offensive']
34176,One Tap League Season 1: Regular Season,One Tap League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34177,ALTEL Cyber Games Season 2,ALTEL Cyber Games Se,,,False,['1'],['Counter Strike: Global Offensive']
34178,ESL Swiss League Season 4: Online Stage,ESL Swiss League Sea,,,False,['1'],['Counter Strike: Global Offensive']
34179,Gamers Club Liga Profissional: September 2020,Gamers Club Liga Pro,,,False,['1'],['Counter Strike: Global Offensive']
34180,AOC Play Dota2 - Open Qualifier #2,AOC Play Dota2 - Ope,,,False,['2'],['Defense of the Ancients 2']
34181,Moon Studio Mid-Autumn League,Moon Studio Mid-Autu,,,False,['2'],['Defense of the Ancients 2']
34182,PNXBET Invitationals,PNXBET Invitationals,,,False,['2'],['Defense of the Ancients 2']
34183,Vita bona season 1,Vita bona season 1,,,False,['2'],['Defense of the Ancients 2']
34184,OGA Dota PIT Season 3: China,OGA Dota PIT Season ,,,False,['2'],['Defense of the Ancients 2']
34187,WINNERS League FPL Cup #1,WINNERS League FPL C,,,False,['1'],['Counter Strike: Global Offensive']
34188,ESEA Season 35: Premier Division - North America,ESEA Season 35: Prem,,,False,['1'],['Counter Strike: Global Offensive']
34189,Moon Studio Mid-Autumn League 2020 - Group Stage,Moon Studio Mid-Autu,,,False,['2'],['Defense of the Ancients 2']
34190,LOOT.BET Season 8: Closed Qualifier,LOOT.BET Season 8: C,,,False,['1'],['Counter Strike: Global Offensive']
34191,FreeWin Invitational Europe,FreeWin Invitational,,,False,['2'],['Defense of the Ancients 2']
34192,FreeWin Invitational - Europe,FreeWin Invitational,,,False,['2'],['Defense of the Ancients 2']
34193,1. COOL League Season 8,1. COOL League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34201,CEE Champions 2020,CEE Champions,,,False,['1'],['Counter Strike: Global Offensive']
34204,ESL One Germany 2020: Group Stage,ESL One Germany 2020,,,False,['2'],['Defense of the Ancients 2']
34207,DreamHack Masters Winter 2020: North American Open Qualifier,DreamHack Masters Wi,,,False,['1'],['Counter Strike: Global Offensive']
34208,Intel Extreme Masters XV - New York Online: Europe,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
34209,Intel Extreme Masters XV - New York Online: North America,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
34210,DreamHack Masters Winter 2020: North American Qualifier,DreamHack Masters Wi,,,False,['1'],['Counter Strike: Global Offensive']
34211,AOC Play Dota2,AOC Play Dota2,,,False,['2'],['Defense of the Ancients 2']
34212,LOOT.BET/CS Season 8,LOOT.BET/CS Season 8,,,False,['1'],['Counter Strike: Global Offensive']
34213,Aorus League - Impostor Edition,Aorus League - Impos,,,False,['2'],['Defense of the Ancients 2']
34215,Intel Extreme Masters XV - Beijing Online: European Open Qualifier #1,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
34216,Sazka eLEAGUE Summer 2020 - Relegation,Sazka eLEAGUE Summer,,,False,['2'],['Defense of the Ancients 2']
34219,Sazka eLEAGUE Summer 2020,Sazka eLEAGUE Summer,,,False,['2'],['Defense of the Ancients 2']
34220,cyberPRO Series #2,cyberPRO #2,,,False,['1'],['Counter Strike: Global Offensive']
34222,Epulze Global Dota 2 League Season 2: Southeast Asia - Division 1,Epulze Global Dota 2,,,False,['2'],['Defense of the Ancients 2']
34223,ESL Swiss League Season 4,ESL Swiss League Sea,,,False,['1'],['Counter Strike: Global Offensive']
34225,Epulze Global Dota 2 League Season 2: CIS - Division 1,Epulze Global Dota 2,,,False,['2'],['Defense of the Ancients 2']
34226,Epulze Global Dota 2 League Season 2: Europe - Division 1,Epulze Global Dota 2,,,False,['2'],['Defense of the Ancients 2']
34227,Telkom VS Gaming Dota 2 Championship 2020,Telkom VS Gaming Dot,,,False,['2'],['Defense of the Ancients 2']
34229,Top Clans 2020,Top Clans 2020,,,False,['2'],['Defense of the Ancients 2']
34230,Flashpoint Season 2: Open Qualifier #1,Flashpoint Season 2:,,,False,['1'],['Counter Strike: Global Offensive']
34231,Epulze Global Dota 2 League Season 2: South America - Division 1,Epulze Global Dota 2,,,False,['2'],['Defense of the Ancients 2']
34232,Epulze Global Dota 2 League Season 2: North America - Division 1,Epulze Global Dota 2,,,False,['2'],['Defense of the Ancients 2']
34233,VOKA League DOTA Season 3,VOKA League DOTA Sea,,,False,['2'],['Defense of the Ancients 2']
34236,Intel Extreme Masters XV - New York Online: CIS,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
34237,Flashpoint Season 2: Open Qualifier #2,Flashpoint Season 2:,,,False,['1'],['Counter Strike: Global Offensive']
34238,Aegis League,Aegis League,,,False,['2'],['Defense of the Ancients 2']
34240,Dell Gaming Challenge Russia,Dell Gaming Challeng,,,False,['1'],['Counter Strike: Global Offensive']
34242,Flashpoint Season 2: Closed Qualifier,Flashpoint Season 2:,,,False,['1'],['Counter Strike: Global Offensive']
34243,DreamHack Open Fall 2020,DreamHack Open Fall ,,,False,['1'],['Counter Strike: Global Offensive']
34244,Intel Extreme Masters XV - Beijing Online: European Open Qualifier #2,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
34246,Axe Cool Cup,Axe Cool Cup,,,False,['2'],['Defense of the Ancients 2']
34247,Movistar Liga Pro Gaming Season 6,Movistar Liga Pro Ga,,,False,['2'],['Defense of the Ancients 2']
34250,Inti Tournament,Inti Tournament,,,False,['2'],['Defense of the Ancients 2']
34251,DOTA Summit 13 Online Southeast Asia,DOTA Summit 13: SEA,,,False,['2'],['Defense of the Ancients 2']
34252,DOTA Summit 13 Online Americas,DOTA Summit 13: Americas,,,False,['2'],['Defense of the Ancients 2']
34253,DOTA Summit 13 Online EU/CIS,DOTA Summit 13: EU/CIS,,,False,['2'],['Defense of the Ancients 2']
34266,DreamHack Masters Winter 2020: Asian Open Qualifier,DreamHack Masters Wi,,,False,['1'],['Counter Strike: Global Offensive']
34271,Rainmaker Open Season 2,Rainmaker Open Seaso,,,False,['1'],['Counter Strike: Global Offensive']
34377,Nine to Five #5,Nine to Five #5,,,False,['1'],['Counter Strike: Global Offensive']
34694,DreamHack Masters Winter 2020: Oceanic Qualifier,DreamHack Masters Wi,,,False,['1'],['Counter Strike: Global Offensive']
34698,DreamHack Masters Winter 2020: Asian Qualifier,DreamHack Masters Wi,,,False,['1'],['Counter Strike: Global Offensive']
35131,CDA-FDC Professional Championship,CDA-FDC Professional,,,False,['2'],['Defense of the Ancients 2']
35229,Polish Esport Cup Fall 2020: Season 1,Polish Esport Cup Fa,,,False,['1'],['Counter Strike: Global Offensive']
35261,CDA-FDC Professional Championship Qualifier,CDA-FDC Professional,,,False,['2'],['Defense of the Ancients 2']
35262,LPL Challenger League 2021 Season 3,LPL Challenger Leagu,,,False,['1'],['Counter Strike: Global Offensive']
35263,Intel Extreme Masters XV - Beijing Online: Asian Open Qualifier,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
35264,Dust2.us Masters FPL Cup #1,Dust2.us Masters FPL,,,False,['1'],['Counter Strike: Global Offensive']
35265,Intel Extreme Masters XV - Beijing Online: North American Open Qualifier,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
35266,ESEA Cash Cup - North America: Autumn 2020 #1,ESEA Cash Cup - Nort,,,False,['1'],['Counter Strike: Global Offensive']
35267,IeSF World Championship 2020 Europe Finals,IeSF World Champions,,,False,['2'],['Defense of the Ancients 2']
35275,ESL One Germany 2020,ESL One Germany 2020,,,False,['2'],['Defense of the Ancients 2']
35276,Bellum Gens Elite - Stara Zagora,BGE - Stara Zagora,,,False,['1'],['Counter Strike: Global Offensive']
35277,DOTA Summit 13: Southeast Asia,DOTA Summit 13: Sout,,,False,['2'],['Defense of the Ancients 2']
35288,DOTA Summit 13: Americas,DOTA Summit 13: Amer,,,False,['2'],['Defense of the Ancients 2']
35289,DOTA Summit Online 13: Americas,DOTA Summit Online 1,,,False,['2'],['Defense of the Ancients 2']
35290,DOTA Summit Online 13: Southeast Asia,DOTA Summit Online 1,,,False,['2'],['Defense of the Ancients 2']
35291,Movistar Liga Pro Gaming Season 6 Division 2,Movistar Liga Pro Ga,,,False,['2'],['Defense of the Ancients 2']
35297,IeSF World Championship 2020 North & Central America Finals,IeSF World Champions,,,False,['2'],['Defense of the Ancients 2']
35298,IeSF World Championship 2020 South America Finals,IeSF World Champions,,,False,['2'],['Defense of the Ancients 2']
35299,Mid-Autumn Cup,Mid-Autumn Cup,,,False,['2'],['Defense of the Ancients 2']
35300,Kayzr League Fall 2020,Kayzr League Fall 20,,,False,['1'],['Counter Strike: Global Offensive']
35305,Intel Extreme Masters XV - Beijing Online: Oceanic Qualifier,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
35306,Intel Extreme Masters XV - Beijing Online: Asian Qualifier,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
35307,Elisa Invitational Fall 2020,Elisa Invitational F,,,False,['1'],['Counter Strike: Global Offensive']
35308,BLAST Premier: Fall 2020 Regular Season,BLAST Premier: Fall ,,,False,['1'],['Counter Strike: Global Offensive']
35309,Optibet CS:GO Tournament,Optibet CS:GO Tourna,,,False,['1'],['Counter Strike: Global Offensive']
35311,CEE Champions,CEE Champions,,,False,"['2', '1']","['Defense of the Ancients 2', 'Counter Strike: Global Offensive']"
35312,ESEA Cash Cup - Europe: Autumn 2020 #2,ESEA Cash Cup - Euro,,,False,['1'],['Counter Strike: Global Offensive']
35313,OMEN CS:GO Open Season 3,OMEN CS:GO Open Seas,,,False,['1'],['Counter Strike: Global Offensive']
35314,Perfect World Dota2 League,Perfect World Dota2 ,,,False,['2'],['Defense of the Ancients 2']
35315,Perfect World Dota2 League - Division B,Perfect World Dota2 ,,,False,['2'],['Defense of the Ancients 2']
35316,Perfect World Dota2 League - Division A,Perfect World Dota2 ,,,False,['2'],['Defense of the Ancients 2']
35317,Epic League Open Qualifier,Epic League Open Qua,,,False,['2'],['Defense of the Ancients 2']
35320,ESL Masters España Season 8,ESL Masters España ,,,False,['1'],['Counter Strike: Global Offensive']
35321,Cyber.bet Golden League,Cyber.bet Golden,,,False,['1'],['Counter Strike: Global Offensive']
35322,DOTA Summit Online 13: Europe & CIS Open Qualifier,DOTA Summit Online 1,,,False,['2'],['Defense of the Ancients 2']
35323,188Esports Thailand Championship 2020,188Esports Thailand ,,,False,"['1', '2']","['Counter Strike: Global Offensive', 'Defense of the Ancients 2']"
35326,Intel Extreme Masters XV - Beijing Online: European Qualifier,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
35327,Intel Extreme Masters XV - Beijing Online: North American Qualifier,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
35329,Doritos CS:GO Open Season 2,Doritos CS:GO Open S,,,False,['1'],['Counter Strike: Global Offensive']
35331,DOTA Summit Online 13: Europe & CIS,DOTA Summit Online 1,,,False,['2'],['Defense of the Ancients 2']
35334,La Liga Season 3: Sur Pro Division - Clausura,La Liga Season 3: Su,,,False,['1'],['Counter Strike: Global Offensive']
35335,ESEA Cash Cup - North America: Autumn 2020 #2,ESEA Cash Cup - Nort,,,False,['1'],['Counter Strike: Global Offensive']
35336,EPIC League Closed Qualifier,EPIC League Closed Q,,,False,['2'],['Defense of the Ancients 2']
35343,FiReLEAGUE - Cluster Norte,FiReLEAGUE - Cluster,,,False,['1'],['Counter Strike: Global Offensive']
35344,FiReLEAGUE - Cluster Centro,FiReLEAGUE - Cluster,,,False,['1'],['Counter Strike: Global Offensive']
35346,ESEA Season 35: Advanced Division - Europe,ESEA Season 35: Adva,,,False,['1'],['Counter Strike: Global Offensive']
35348,Intel Extreme Masters XV - Beijing Online: Europe,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
35350,FirstBlood SA Open Circuit,FirstBlood SA Open C,,,False,['2'],['Defense of the Ancients 2']
35352,Intel Extreme Masters XV - Beijing Online: North America,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
35353,DreamHack Masters Winter 2020: European Open Qualifier,DreamHack Masters Wi,,,False,['1'],['Counter Strike: Global Offensive']
35354,FiReLEAGUE - Cluster Sur,FiReLEAGUE - Cluster,,,False,['1'],['Counter Strike: Global Offensive']
35355,HomeGame #3,HomeGame #3,,,False,['2'],['Defense of the Ancients 2']
35356,ESL Premiership Autumn 2020,ESL Premiership Autu,,,False,['1'],['Counter Strike: Global Offensive']
35357,FiReLEAGUE Latin Power Fall 2020,FiReLEAGUE Latin Pow,,,False,['1'],['Counter Strike: Global Offensive']
35358,DreamHack Masters Winter 2020: European Qualifier,DreamHack Masters Wi,,,False,['1'],['Counter Strike: Global Offensive']
35359,Motivation Cup,Motivation Cup,,,False,['2'],['Defense of the Ancients 2']
35362,ESL Mistrzostwa Polski - Fall 2020,ESL Mistrzostwa Pols,,,False,['1'],['Counter Strike: Global Offensive']
35364,IeSF World Championship 2020 Southeast Asia Finals,IeSF World Champions,,,False,['2'],['Defense of the Ancients 2']
35365,DOTA Summit 13 Online: Europe & CIS,DOTA Summit 13 Onlin,,,False,['2'],['Defense of the Ancients 2']
35366,DOTA Summit 13 Online: Southeast Asia,DOTA Summit 13 Onlin,,,False,['2'],['Defense of the Ancients 2']
35367,DOTA Summit 13 Online: Americas,DOTA Summit 13 Onlin,,,False,['2'],['Defense of the Ancients 2']
35368,Perfect World Dota2 League Season 1 - Division B,Perfect World Dota2 ,,,False,['2'],['Defense of the Ancients 2']
35370,Perfect World Dota2 League Season 1 - Division A,Perfect World Dota2 ,,,False,['2'],['Defense of the Ancients 2']
35371,Master League Portugal - Season 6,Master League Portug,,,False,['1'],['Counter Strike: Global Offensive']
35372,OGA Counter PIT Season 6,OGA Counter PIT Seas,,,False,['1'],['Counter Strike: Global Offensive']
35374,Realms Collide: The Burning Darkness - Closed Qualifier,Realms Collide: The ,,,False,['2'],['Defense of the Ancients 2']
35376,Moonlight Group Stage,Moonlight Group Stag,,,False,['2'],['Defense of the Ancients 2']
35377,ESEA Season 35: Advanced Division - North America,ESEA Season 35: Adva,,,False,['1'],['Counter Strike: Global Offensive']
35378,Flashpoint Season 2,Flashpoint Season 2,,,False,['1'],['Counter Strike: Global Offensive']
35379,The Nationals Season 2,The Nationals Season,,,False,['2'],['Defense of the Ancients 2']
35384,IeSF World Championship 2020 East Asia Finals,IeSF World Champions,,,False,['2'],['Defense of the Ancients 2']
35385,ESEA Cash Cup - Europe: Autumn 2020 #3,ESEA Cash Cup - Euro,,,False,['1'],['Counter Strike: Global Offensive']
35386,China Dota2 Pro Cup Season 2: Qualifier,China Dota2 Pro Cup ,,,False,['2'],['Defense of the Ancients 2']
35387,ESEA Cash Cup - North America: Autumn 2020 #3,ESEA Cash Cup - Nort,,,False,['1'],['Counter Strike: Global Offensive']
35390,MN Games 2020,MN Games 2020,,,False,['1'],['Counter Strike: Global Offensive']
35391,Nine to Five #6,Nine to Five #6,,,False,['1'],['Counter Strike: Global Offensive']
35392,Nine to Five #7,Nine to Five #7,,,False,['1'],['Counter Strike: Global Offensive']
35395,ESEA Season 35: Open Division - Asia-Pacific,ESEA Season 35: Open,,,False,['1'],['Counter Strike: Global Offensive']
35396,Realms Collide: The Burning Darkness,Realms Collide: The ,,,False,['2'],['Defense of the Ancients 2']
35397,Campeonato Brasileiro de Counter-Strike 2020: The Revenge,Campeonato Brasileir,,,False,['1'],['Counter Strike: Global Offensive']
35398,Intel Extreme Masters XV - Beijing Online: Oceania,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
35399,Intel Extreme Masters XV - Beijing Online: Asia,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
35400,EPIC League Division 1,EPIC League Division,,,False,['2'],['Defense of the Ancients 2']
35401,EPIC League Division 2,EPIC League D2,,,False,['2'],['Defense of the Ancients 2']
35402,China Dota2 Pro Cup Season 2,China Dota2 Pro Cup ,,,False,['2'],['Defense of the Ancients 2']
35404,Artisan Dota League,Artisan Dota League,,,False,['2'],['Defense of the Ancients 2']
35406,CDA-FDC Professional Championship Season 2 Qualifier,CDA-FDC Professional,,,False,['2'],['Defense of the Ancients 2']
35407,CDA-FDC Professional Championship Season 2,CDA-FDC Professional,,,False,['2'],['Defense of the Ancients 2']
35408,FDS Challenge Asian Cup,FDS Challenge,,,False,['1'],['Counter Strike: Global Offensive']
35409,ESEA Cash Cup - Europe: Autumn 2020 #1,ESEA Cash Cup - Euro,,,False,['1'],['Counter Strike: Global Offensive']
